# BUSCO version is: 3.0.2 
# The lineage dataset is: eukaryota_odb9 (Creation date: 2016-11-02, number of species: 100, number of BUSCOs: 303)
# To reproduce this run: python /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/bin/run_BUSCO.py -i animal_root.fa -o animal_root_eukaryota_busco -l /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/datasets/eukaryota_odb9/ -m proteins -c 25 -t /tmp/
#
# Busco id	Status	Sequence	Score	Length
EOG0937004M	Missing
EOG09370GK0	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG179.fasta.aln_gene219	274.1	244
EOG09370GK0	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG179.fasta.aln_gene219	288.6	252
EOG09370H3E	Duplicated	Borowiec2015:Best108:Amphimedon_queenslandica:400682:OG482.fasta.aln_gene59	352.1	264
EOG09370H3E	Duplicated	Borowiec2015:Best108:Anolis_carolinensis:28377:OG482.fasta.aln_gene59	390.3	265
EOG09370H3E	Duplicated	Borowiec2015:Best108:Apis_mellifera:7460:OG482.fasta.aln_gene59	392.9	268
EOG09370H3E	Duplicated	Borowiec2015:Best108:Bombus_terrestris:30195:OG482.fasta.aln_gene59	366.8	273
EOG09370H3E	Duplicated	Borowiec2015:Best108:Branchiostoma_floridae:7739:OG482.fasta.aln_gene59	393.2	264
EOG09370H3E	Duplicated	Borowiec2015:Best108:Brugia_malayi:6279:OG482.fasta.aln_gene59	370.1	273
EOG09370H3E	Duplicated	Borowiec2015:Best108:Caenorhabditis_elegans:6239:OG482.fasta.aln_gene59	359.5	262
EOG09370H3E	Duplicated	Borowiec2015:Best108:Ciona_savignyi:51511:OG482.fasta.aln_gene59	378.6	264
EOG09370H3E	Duplicated	Borowiec2015:Best108:Danaus_plexippus:13037:OG482.fasta.aln_gene59	400.4	270
EOG09370H3E	Duplicated	Borowiec2015:Best108:Daphnia_magna:35525:OG482.fasta.aln_gene59	385.0	261
EOG09370H3E	Duplicated	Borowiec2015:Best108:Drosophila_melanogaster:7227:OG482.fasta.aln_gene59	388.0	278
EOG09370H3E	Duplicated	Borowiec2015:Best108:Homo_sapiens:9606:OG482.fasta.aln_gene59	390.3	264
EOG09370H3E	Duplicated	Borowiec2015:Best108:Ixodes_scapularis:6945:OG482.fasta.aln_gene59	377.9	256
EOG09370H3E	Duplicated	Borowiec2015:Best108:Latimeria_chalumnae:7897:OG482.fasta.aln_gene59	390.0	265
EOG09370H3E	Duplicated	Borowiec2015:Best108:Lottia_gigantea:225164:OG482.fasta.aln_gene59	382.2	269
EOG09370H3E	Duplicated	Borowiec2015:Best108:Nematostella_vectensis:45351:OG482.fasta.aln_gene59	380.9	270
EOG09370H3E	Duplicated	Borowiec2015:Best108:Okopleura_dioica:nan:OG482.fasta.aln_gene59	342.9	258
EOG09370H3E	Duplicated	Borowiec2015:Best108:Rhodnius_prolixus:13249:OG482.fasta.aln_gene59	377.1	259
EOG09370H3E	Duplicated	Borowiec2015:Best108:Saccoglossus_kowalevskii:10224:OG482.fasta.aln_gene59	382.8	264
EOG09370H3E	Duplicated	Borowiec2015:Best108:Strigamia_maritima:126957:OG482.fasta.aln_gene59	400.7	275
EOG09370H3E	Duplicated	Borowiec2015:Best108:Strongylocentrotus_purpuratus:7668:OG482.fasta.aln_gene59	381.6	259
EOG09370H3E	Duplicated	Borowiec2015:Best108:Takifugu:31032:OG482.fasta.aln_gene59	391.9	259
EOG09370H3E	Duplicated	Borowiec2015:Best108:Tetranychus_urticae:32264:OG482.fasta.aln_gene59	371.0	264
EOG09370H3E	Duplicated	Borowiec2015:Best108:Tribolium_castaneum:7070:OG482.fasta.aln_gene59	395.5	270
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Amphimedon_queenslandica:400682:OG482.fasta.aln_gene545	352.1	264
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG482.fasta.aln_gene545	390.3	265
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG482.fasta.aln_gene545	392.9	268
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG482.fasta.aln_gene545	366.8	273
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG482.fasta.aln_gene545	393.2	264
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Brugia_malayi:6279:OG482.fasta.aln_gene545	370.1	273
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Caenorhabditis_elegans:6239:OG482.fasta.aln_gene545	359.5	262
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Ciona_savignyi:51511:OG482.fasta.aln_gene545	378.6	264
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG482.fasta.aln_gene545	400.4	270
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG482.fasta.aln_gene545	385.0	261
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG482.fasta.aln_gene545	388.0	278
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG482.fasta.aln_gene545	390.3	264
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Ixodes_scapularis:6945:OG482.fasta.aln_gene545	377.9	256
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG482.fasta.aln_gene545	390.0	265
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG482.fasta.aln_gene545	382.2	269
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG482.fasta.aln_gene545	380.9	270
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Okopleura_dioica:nan:OG482.fasta.aln_gene545	342.9	258
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Rhodnius_prolixus:13249:OG482.fasta.aln_gene545	377.1	259
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG482.fasta.aln_gene545	382.8	264
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG482.fasta.aln_gene545	400.7	275
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Strongylocentrotus_purpuratus:7668:OG482.fasta.aln_gene545	381.6	259
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG482.fasta.aln_gene545	391.9	259
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Tetranychus_urticae:32264:OG482.fasta.aln_gene545	371.0	264
EOG09370H3E	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG482.fasta.aln_gene545	395.5	270
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Ciona_intestinalis:7719:Tribe1795_0	359.6	257
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Daphnia_pulex:6669:Tribe1795_0	363.3	252
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Drosophila_melanogaster:7227:Tribe1795_0	368.4	270
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Helobdella_robusta:6412:Tribe1795_0	367.5	257
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Homo_sapiens:9606:Tribe1795_0	375.6	257
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Hydra_vulgaris_01:6087:Tribe1795_0	344.5	257
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Nematostella_vectensis:45351:Tribe1795_0	363.0	255
EOG09370H3E	Duplicated	Hejnol2009:Hejnol2009:Strongylocentrotus_purpuratus:7668:Tribe1795_0	360.8	253
EOG09370H3E	Duplicated	Moroz2014:ED3a:Blastocladiella_emersonii:4808:0732	348.4	263
EOG09370H3E	Duplicated	Moroz2014:ED3a:Branchiostoma:7737:0732	358.5	240
EOG09370H3E	Duplicated	Moroz2014:ED3a:Ciona:7718:0732	346.3	259
EOG09370H3E	Duplicated	Moroz2014:ED3a:Daphnia:6668:0732	353.9	255
EOG09370H3E	Duplicated	Moroz2014:ED3a:Drosophila:2081351:0732	356.4	256
EOG09370H3E	Duplicated	Moroz2014:ED3a:Glomus_intraradices:4876:0732	343.0	261
EOG09370H3E	Duplicated	Moroz2014:ED3a:Homo:9605:0732	357.0	253
EOG09370H3E	Duplicated	Moroz2014:ED3a:Ixodes:6944:0732	344.0	249
EOG09370H3E	Duplicated	Moroz2014:ED3a:Lottia:72691:0732	348.3	254
EOG09370H3E	Duplicated	Moroz2014:ED3a:Nematostella:45350:0732	353.1	256
EOG09370H3E	Duplicated	Moroz2014:ED3a:Strongylocentrotus:7664:0732	348.9	242
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Batrachochytrium_dendrobatidis:109871:gene289	353.0	239
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Ciona_intestinalis:7719:gene289	357.5	245
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Cryptococcus_neoformans:5207:gene289	363.2	243
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Daphnia_pulex:6669:gene289	358.1	241
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Drosophila_melanogaster:7227:gene289	360.2	257
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Helobdella_robusta:6412:gene289	364.3	245
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Lottia_gigantea:225164:gene289	361.7	243
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Nematostella_vectensis:45351:gene289	357.9	243
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Phycomyces_blakesleeanus:4837:gene289	363.1	246
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Rhizopus_orizae:na:gene289	360.9	244
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Saccoglossus_kowalevskii:10224:gene289	350.7	238
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Spizellomyces_punctatus:109760:gene289	358.9	244
EOG09370H3E	Duplicated	Ryan2013:est.opisthokonta:Strongylocentrotus_purpuratus:7668:gene289	354.3	240
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Antipathes_caribbeana:934276:V2META14056-42-Calc_Hmm10-BMGE05	363.7	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META14056-42-Calc_Hmm10-BMGE05	373.1	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META14056-42-Calc_Hmm10-BMGE05	349.0	241
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Clytia_hemisphaerica:252671:V2META14056-42-Calc_Hmm10-BMGE05	348.7	242
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Craspedacusta_sowerbii:128124:V2META14056-42-Calc_Hmm10-BMGE05	351.9	249
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Daphnia_pulex:6669:V2META14056-42-Calc_Hmm10-BMGE05	376.4	251
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Exaiptasia_pallida:1720309:V2META14056-42-Calc_Hmm10-BMGE05	367.6	249
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Gorgonia_ventalina:204384:V2META14056-42-Calc_Hmm10-BMGE05	343.7	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META14056-42-Calc_Hmm10-BMGE05	376.8	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META14056-42-Calc_Hmm10-BMGE05	378.7	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydra_vulgaris_01:6087:V2META14056-42-Calc_Hmm10-BMGE05	353.4	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydractinia_polyclina:589945:V2META14056-42-Calc_Hmm10-BMGE05	347.7	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ixodes_scapularis:6945:V2META14056-42-Calc_Hmm10-BMGE05	347.1	232
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nematostella_vectensis:45351:V2META14056-42-Calc_Hmm10-BMGE05	371.2	251
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META14056-42-Calc_Hmm10-BMGE05	360.9	251
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella:121493:V2META14056-42-Calc_Hmm10-BMGE05	349.7	244
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella_carmela:386100:V2META14056-42-Calc_Hmm10-BMGE05	353.8	249
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pennatula_rubra:1820127:V2META14056-42-Calc_Hmm10-BMGE05	345.1	249
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plakina_jani:450361:V2META14056-42-Calc_Hmm10-BMGE05	361.1	241
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plumapathes_pennacea:1350358:V2META14056-42-Calc_Hmm10-BMGE05	358.8	250
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Porites_australiensis:51061:V2META14056-42-Calc_Hmm10-BMGE05	368.1	251
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META14056-42-Calc_Hmm10-BMGE05	375.4	251
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_dolichothecata:1742605:V2META14056-42-Calc_Hmm10-BMGE05	351.7	248
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Stomolophus_meleagris:168796:V2META14056-42-Calc_Hmm10-BMGE05	352.0	249
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Strongylocentrotus_purpuratus:7668:V2META14056-42-Calc_Hmm10-BMGE05	366.5	242
EOG09370H3E	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Tribolium_castaneum:7070:V2META14056-42-Calc_Hmm10-BMGE05	380.7	251
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Aiptasia_pallida:1720309:Subset31_05	347.7	239
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Amoebidium_parasiticum:4881:Subset31_05	358.6	241
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Daphnia_pulex:6669:Subset31_05	349.9	240
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Drosophila_melanogaster:7227:Subset31_05	361.6	242
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Hemithris_psittacea:na:Subset31_05	352.1	240
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Homo_sapiens:9606:Subset31_05	361.5	241
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Nematostella_vectensis:45351:Subset31_05	353.0	239
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Oscarella_carmela:386100:Subset31_05	342.4	240
EOG09370H3E	Duplicated	Whelan2017:Metazoa_full:Strongylocentrotus_purpatus:na:Subset31_05	348.5	240
EOG09370H68	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG635.fasta.aln_gene700	190.5	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG635.fasta.aln_gene700	202.3	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG635.fasta.aln_gene700	192.5	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG635.fasta.aln_gene700	188.6	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG635.fasta.aln_gene700	195.1	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG635.fasta.aln_gene700	186.9	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG635.fasta.aln_gene700	183.4	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG635.fasta.aln_gene700	190.2	171
EOG09370H68	Duplicated	Borowiec2015:Total1080:Gallus_gallus:9031:OG635.fasta.aln_gene700	196.4	163
EOG09370H68	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG635.fasta.aln_gene700	196.0	183
EOG09370H68	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG635.fasta.aln_gene700	208.1	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG635.fasta.aln_gene700	185.4	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG635.fasta.aln_gene700	197.4	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG635.fasta.aln_gene700	192.8	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG635.fasta.aln_gene700	193.2	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Pinctada_fucata:50426:OG635.fasta.aln_gene700	191.5	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG635.fasta.aln_gene700	200.7	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG635.fasta.aln_gene700	178.7	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG635.fasta.aln_gene700	194.1	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG635.fasta.aln_gene700	187.9	173
EOG09370H68	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG635.fasta.aln_gene700	189.0	173
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Capitella_teleta:283909:Tribe2330_0	177.6	166
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Daphnia_pulex:6669:Tribe2330_0	178.6	169
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Drosophila_melanogaster:7227:Tribe2330_0	187.5	169
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Gallus_gallus:9031:Tribe2330_0	193.7	169
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Homo_sapiens:9606:Tribe2330_0	197.3	169
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Lottia_gigantea:225164:Tribe2330_0	190.6	169
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Nematostella_vectensis:45351:Tribe2330_0	190.2	169
EOG09370H68	Duplicated	Hejnol2009:Hejnol2009:Trichoplax_adhaerens:10228:Tribe2330_0	178.2	169
EOG09370H68	Duplicated	Whelan2017:Metazoa_Choano_RCFV_strict:Homo_sapiens:9606:Subset12_01	184.4	177
EOG09370H68	Duplicated	Whelan2017:Metazoa_full:Homo_sapiens:9606:Subset10_17	184.4	178
EOG09370HBN	Missing
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG254.fasta.aln_gene301	372.4	283
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG254.fasta.aln_gene301	397.0	298
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG254.fasta.aln_gene301	392.4	293
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG254.fasta.aln_gene301	391.9	285
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Brugia_malayi:6279:OG254.fasta.aln_gene301	367.2	289
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Caenorhabditis_elegans:6239:OG254.fasta.aln_gene301	364.4	285
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG254.fasta.aln_gene301	395.9	289
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Ciona_savignyi:51511:OG254.fasta.aln_gene301	380.8	281
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG254.fasta.aln_gene301	373.6	282
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG254.fasta.aln_gene301	380.7	289
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG254.fasta.aln_gene301	388.8	298
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG254.fasta.aln_gene301	386.0	285
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG254.fasta.aln_gene301	394.8	291
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG254.fasta.aln_gene301	388.7	286
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG254.fasta.aln_gene301	397.0	285
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Monosiga_brevicollis:81824:OG254.fasta.aln_gene301	360.6	288
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG254.fasta.aln_gene301	386.3	287
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG254.fasta.aln_gene301	395.4	289
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG254.fasta.aln_gene301	377.2	294
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Strongylocentrotus_purpuratus:7668:OG254.fasta.aln_gene301	397.3	285
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Tetranychus_urticae:32264:OG254.fasta.aln_gene301	372.6	282
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG254.fasta.aln_gene301	395.9	295
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG254.fasta.aln_gene301	390.9	284
EOG09370HD7	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG254.fasta.aln_gene301	387.7	288
EOG09370HD7	Duplicated	Chang2015:Chang2015:Acanthoeca_sp:81532:glcn	366.5	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Acropora_cervicornis:6130:glcn	405.3	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Amoebidium_parasiticum:4881:glcn	375.6	272
EOG09370HD7	Duplicated	Chang2015:Chang2015:Amphimedon_queenslandica:400682:glcn	385.3	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Aurelia_aurita:6145:glcn	390.1	274
EOG09370HD7	Duplicated	Chang2015:Chang2015:Beroe_abyssicola:320166:glcn	371.6	275
EOG09370HD7	Duplicated	Chang2015:Chang2015:Branchiostoma_floridae:7739:glcn	399.7	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Capitella_teleta:283909:glcn	401.0	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Capsaspora_owczarzaki:192875:glcn	393.7	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Ciona_intestinalis:7719:glcn	397.3	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Clytia_hemisphaerica:252671:glcn	399.8	275
EOG09370HD7	Duplicated	Chang2015:Chang2015:Corticium_candelabrum:121492:glcn	390.4	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Craspedacusta_sowerbii:128124:glcn	400.6	274
EOG09370HD7	Duplicated	Chang2015:Chang2015:Daphnia_pulex:6669:glcn	387.2	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Ectopleura_larynx:264052:glcn	392.2	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Eunicella_cavolinii:317547:glcn	395.5	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Exaiptasia_pallida:1720309:glcn	395.2	275
EOG09370HD7	Duplicated	Chang2015:Chang2015:Gorgonia_ventalina:204384:glcn	398.5	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Homo_sapiens:9606:glcn	402.4	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Hydractinia_polyclina:589945:glcn	405.6	280
EOG09370HD7	Duplicated	Chang2015:Chang2015:Ixodes_scapularis:6945:glcn	391.2	274
EOG09370HD7	Duplicated	Chang2015:Chang2015:Latimeria_menadoensis:106881:glcn	398.1	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Ministeria_vibrans:134558:glcn	363.4	239
EOG09370HD7	Duplicated	Chang2015:Chang2015:Monosiga_brevicollis:81824:glcn	371.6	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Nanomia_bijuga:168759:glcn	402.4	279
EOG09370HD7	Duplicated	Chang2015:Chang2015:Nasonia_vitripennis:7425:glcn	410.9	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Nematostella_vectensis:45351:glcn	397.3	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Octopus_vulgaris:6645:glcn	385.3	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Orbicella_faveolata:48498:glcn	399.9	279
EOG09370HD7	Duplicated	Chang2015:Chang2015:Pediculus_humanus:121225:glcn	385.9	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Petrosia_ficiformis:68564:glcn	388.5	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Pleurobrachia_pileus:140457:glcn	368.4	273
EOG09370HD7	Duplicated	Chang2015:Chang2015:Polypodium_hydriforme:43186:glcn	392.3	275
EOG09370HD7	Duplicated	Chang2015:Chang2015:Porites_australiensis:51061:glcn	400.7	277
EOG09370HD7	Duplicated	Chang2015:Chang2015:Saccoglossus_kowalevskii:10224:glcn	400.1	280
EOG09370HD7	Duplicated	Chang2015:Chang2015:Salpingoeca_sp:86017:glcn	367.6	273
EOG09370HD7	Duplicated	Chang2015:Chang2015:Sphaeroforma_arctica:72019:glcn	382.9	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Stomolophus_meleagris:168796:glcn	381.1	278
EOG09370HD7	Duplicated	Chang2015:Chang2015:Strongylocentrotus_purpuratus:7668:glcn	401.0	276
EOG09370HD7	Duplicated	Chang2015:Chang2015:Trichoplax_adhaerens:10228:glcn	397.5	275
EOG09370HD7	Duplicated	Chang2015:Chang2015:Vallicula_multiformis:140489:glcn	367.7	276
EOG09370HD7	Duplicated	Moroz2014:ED3a:Amphimedon:178513:0509	375.0	251
EOG09370HD7	Duplicated	Moroz2014:ED3a:Branchiostoma:7737:0509	389.3	256
EOG09370HD7	Duplicated	Moroz2014:ED3a:Ciona:7718:0509	378.1	250
EOG09370HD7	Duplicated	Moroz2014:ED3a:Daphnia:6668:0509	381.1	252
EOG09370HD7	Duplicated	Moroz2014:ED3a:Drosophila:2081351:0509	381.0	252
EOG09370HD7	Duplicated	Moroz2014:ED3a:Homo:9605:0509	387.8	249
EOG09370HD7	Duplicated	Moroz2014:ED3a:Ixodes:6944:0509	381.7	249
EOG09370HD7	Duplicated	Moroz2014:ED3a:Saccharomyces_cerevisiae:4932:0509	363.6	255
EOG09370HD7	Duplicated	Moroz2014:ED3a:Strongylocentrotus:7664:0509	388.9	248
EOG09370HD7	Duplicated	Moroz2014:ED3a:Trichoplax:10227:0509	380.9	250
EOG09370HD7	Duplicated	Moroz2014:ED3d:Branchiostoma_floridae:7739:0509	365.3	269
EOG09370HD7	Duplicated	Moroz2014:ED3d:Capitella_teleta:283909:0509	368.0	271
