# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 978)
# To reproduce this run: python /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/bin/run_BUSCO.py -i animal_root.fa -o animal_root_metazoa_busco -l /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/datasets/metazoa_odb9/ -m proteins -c 25 -t /tmp/
#
# Busco id	Status	Sequence	Score	Length
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Homo_sapiens:9606:gene96	926.9	457
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Lottia_gigantea:225164:gene96	903.0	457
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Mnemiopsis_leidyi:27923:gene96	869.4	457
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Monosiga_brevicollis:81824:gene96	878.2	453
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Nematostella_vectensis:45351:gene96	894.7	449
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Salpingoeca_rosetta:946362:gene96	858.2	454
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Strongylocentrotus_purpuratus:7668:gene96	901.5	457
EOG091G053A	Duplicated	Ryan2013:genome.opisthokonta:Trichoplax_adhaerens:10228:gene96	862.0	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Acanthoeca_sp:81532:V2META13174-42-Calc_Hmm10-BMGE05	878.5	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Acanthoeca_spectabilis:81533:V2META13174-42-Calc_Hmm10-BMGE05	880.7	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Amphimedon_queenslandica:400682:V2META13174-42-Calc_Hmm10-BMGE05	860.3	439
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Antipathes_caribbeana:934276:V2META13174-42-Calc_Hmm10-BMGE05	894.4	455
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META13174-42-Calc_Hmm10-BMGE05	907.4	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META13174-42-Calc_Hmm10-BMGE05	855.7	434
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META13174-42-Calc_Hmm10-BMGE05	869.4	448
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Capsaspora_owczarzaki:192875:V2META13174-42-Calc_Hmm10-BMGE05	868.4	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Choanoeca_perplexa:81531:V2META13174-42-Calc_Hmm10-BMGE05	873.0	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Clytia_hemisphaerica:252671:V2META13174-42-Calc_Hmm10-BMGE05	886.9	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Codosiga_hollandica:1742608:V2META13174-42-Calc_Hmm10-BMGE05	875.8	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Coeloplana:140473:V2META13174-42-Calc_Hmm10-BMGE05	878.1	448
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Corticium_candelabrum:121492:V2META13174-42-Calc_Hmm10-BMGE05	892.2	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Craspedacusta_sowerbii:128124:V2META13174-42-Calc_Hmm10-BMGE05	880.6	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Crassostrea_gigas:29159:V2META13174-42-Calc_Hmm10-BMGE05	894.8	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Daphnia_pulex:6669:V2META13174-42-Calc_Hmm10-BMGE05	907.7	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Didymoeca_costata:459534:V2META13174-42-Calc_Hmm10-BMGE05	868.0	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Dryodora_glandiformis:1566677:V2META13174-42-Calc_Hmm10-BMGE05	875.9	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Edwardsiella_lineata:132407:V2META13174-42-Calc_Hmm10-BMGE05	860.6	444
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ephydatia_muelleri:6052:V2META13174-42-Calc_Hmm10-BMGE05	885.4	454
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Exaiptasia_pallida:1720309:V2META13174-42-Calc_Hmm10-BMGE05	883.9	454
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Gorgonia_ventalina:204384:V2META13174-42-Calc_Hmm10-BMGE05	873.6	452
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Grantia_compressa:196260:V2META13174-42-Calc_Hmm10-BMGE05	888.9	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META13174-42-Calc_Hmm10-BMGE05	919.0	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META13174-42-Calc_Hmm10-BMGE05	931.2	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hormiphora_californensis:1403702:V2META13174-42-Calc_Hmm10-BMGE05	818.0	419
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydra_vulgaris_01:6087:V2META13174-42-Calc_Hmm10-BMGE05	800.5	425
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydractinia_polyclina:589945:V2META13174-42-Calc_Hmm10-BMGE05	846.7	448
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Kirkpatrickia_variolosa:1631157:V2META13174-42-Calc_Hmm10-BMGE05	880.6	454
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Lampea_pancerina:1532213:V2META13174-42-Calc_Hmm10-BMGE05	879.3	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Latrunculia_apicalis:1325597:V2META13174-42-Calc_Hmm10-BMGE05	873.3	452
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Leuconia_nivea:283886:V2META13174-42-Calc_Hmm10-BMGE05	879.1	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Liriope_tetraphylla:37524:V2META13174-42-Calc_Hmm10-BMGE05	898.3	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ministeria_vibrans:134558:V2META13174-42-Calc_Hmm10-BMGE05	860.3	449
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Mnemiopsis_leidyi:27923:V2META13174-42-Calc_Hmm10-BMGE05	870.1	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Monosiga_brevicollis:81824:V2META13174-42-Calc_Hmm10-BMGE05	877.8	454
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Mylnosiga_fluctuans:1928486:V2META13174-42-Calc_Hmm10-BMGE05	851.2	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nanomia_bijuga:168759:V2META13174-42-Calc_Hmm10-BMGE05	880.8	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nematostella_vectensis:45351:V2META13174-42-Calc_Hmm10-BMGE05	893.8	454
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META13174-42-Calc_Hmm10-BMGE05	894.6	454
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella:121493:V2META13174-42-Calc_Hmm10-BMGE05	904.2	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella_carmela:386100:V2META13174-42-Calc_Hmm10-BMGE05	897.6	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Petrosia_ficiformis:68564:V2META13174-42-Calc_Hmm10-BMGE05	875.1	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plakina_jani:450361:V2META13174-42-Calc_Hmm10-BMGE05	898.0	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pleraplysilla_spinifera:119433:V2META13174-42-Calc_Hmm10-BMGE05	888.5	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pleurobrachia:34498:V2META13174-42-Calc_Hmm10-BMGE05	880.5	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plumapathes_pennacea:1350358:V2META13174-42-Calc_Hmm10-BMGE05	897.4	455
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Porites_australiensis:51061:V2META13174-42-Calc_Hmm10-BMGE05	889.7	451
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META13174-42-Calc_Hmm10-BMGE05	834.5	423
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_dolichothecata:1742605:V2META13174-42-Calc_Hmm10-BMGE05	887.9	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_helianthica:1928494:V2META13174-42-Calc_Hmm10-BMGE05	841.3	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_infusionum:86018:V2META13174-42-Calc_Hmm10-BMGE05	883.9	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_macrocollata:1924736:V2META13174-42-Calc_Hmm10-BMGE05	892.4	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_punica:1924735:V2META13174-42-Calc_Hmm10-BMGE05	882.9	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_qvevrii:nan:V2META13174-42-Calc_Hmm10-BMGE05	859.0	451
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_roanoka:nan:V2META13174-42-Calc_Hmm10-BMGE05	869.9	456
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_rosetta:946362:V2META13174-42-Calc_Hmm10-BMGE05	856.9	455
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_urceolata:473813:V2META13174-42-Calc_Hmm10-BMGE05	872.8	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sarcotragus_fasciculatus:1234657:V2META13174-42-Calc_Hmm10-BMGE05	888.8	455
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Spongilla_lacustris:6055:V2META13174-42-Calc_Hmm10-BMGE05	885.4	453
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Stephanoeca_diplocostata:81535:V2META13174-42-Calc_Hmm10-BMGE05	870.2	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sycon_ciliatum:27933:V2META13174-42-Calc_Hmm10-BMGE05	886.8	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sympagella_nux:76350:V2META13174-42-Calc_Hmm10-BMGE05	831.6	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Tribolium_castaneum:7070:V2META13174-42-Calc_Hmm10-BMGE05	935.1	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Trichoplax_adhaerens:10228:V2META13174-42-Calc_Hmm10-BMGE05	864.7	457
EOG091G053A	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Vallicula_multiformis:140489:V2META13174-42-Calc_Hmm10-BMGE05	867.4	457
EOG091G053D	Duplicated	Moroz2014:ED3a:Acropora:6127:0799	140.9	209
EOG091G053D	Duplicated	Moroz2014:ED3a:Branchiostoma:7737:0799	160.9	203
EOG091G053D	Duplicated	Moroz2014:ED3a:Capitella:51293:0799	148.1	205
EOG091G053D	Duplicated	Moroz2014:ED3a:Ciona:7718:0799	150.4	209
EOG091G053D	Duplicated	Moroz2014:ED3a:Clytia_hemisphaerica:252671:0799	143.3	206
EOG091G053D	Duplicated	Moroz2014:ED3a:Daphnia:6668:0799	157.8	208
EOG091G053D	Duplicated	Moroz2014:ED3a:Drosophila:2081351:0799	161.2	206
EOG091G053D	Duplicated	Moroz2014:ED3a:Homo:9605:0799	151.7	208
EOG091G053D	Duplicated	Moroz2014:ED3a:Hydra:6083:0799	140.6	208
EOG091G053D	Duplicated	Moroz2014:ED3a:Lottia:72691:0799	157.8	208
EOG091G053D	Duplicated	Moroz2014:ED3a:Nematostella:45350:0799	154.6	190
EOG091G053D	Duplicated	Moroz2014:ED3a:Strongylocentrotus:7664:0799	165.4	207
EOG091G053D	Duplicated	Moroz2014:ED3a:Trichoplax:10227:0799	143.7	207
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Antipathes_caribbeana:934276:V2META14698-42-Calc_Hmm10-BMGE05	151.3	163
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META14698-42-Calc_Hmm10-BMGE05	156.0	175
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Crassostrea_gigas:29159:V2META14698-42-Calc_Hmm10-BMGE05	148.8	175
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Exaiptasia_pallida:1720309:V2META14698-42-Calc_Hmm10-BMGE05	140.6	163
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META14698-42-Calc_Hmm10-BMGE05	146.0	177
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Kirkpatrickia_variolosa:1631157:V2META14698-42-Calc_Hmm10-BMGE05	143.2	159
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Liriope_tetraphylla:37524:V2META14698-42-Calc_Hmm10-BMGE05	150.7	159
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nematostella_vectensis:45351:V2META14698-42-Calc_Hmm10-BMGE05	149.9	171
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plakina_jani:450361:V2META14698-42-Calc_Hmm10-BMGE05	146.2	163
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plumapathes_pennacea:1350358:V2META14698-42-Calc_Hmm10-BMGE05	148.3	163
EOG091G053D	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META14698-42-Calc_Hmm10-BMGE05	152.1	176
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Acropora_digitifera:70779:Subset10_13	146.5	261
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Capitella_teleta:283909:Subset10_13	149.3	261
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Craseo_lathetica:na:Subset10_13	141.7	259
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Daphnia_pulex:6669:Subset10_13	149.8	261
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Drosophila_melanogaster:7227:Subset10_13	150.1	284
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Hemithris_psittacea:na:Subset10_13	149.7	261
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Homo_sapiens:9606:Subset10_13	152.6	259
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Nematostella_vectensis:45351:Subset10_13	150.5	253
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Petrosia_ficiformis:68564:Subset10_13	143.7	261
EOG091G053D	Duplicated	Whelan2017:Metazoa_full:Trichoplax_adhaerens:10228:Subset10_13	145.8	254
EOG091G053R	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Daphnia_pulex:6669:V2META13915-42-Calc_Hmm10-BMGE05	112.2	209
EOG091G053R	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META13915-42-Calc_Hmm10-BMGE05	126.1	201
EOG091G054P	Missing
EOG091G0554	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG307.fasta.aln_gene358	928.8	611
EOG091G0554	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG307.fasta.aln_gene358	916.9	669
EOG091G0554	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG307.fasta.aln_gene358	909.2	712
EOG091G0554	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG307.fasta.aln_gene358	940.9	654
EOG091G0554	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG307.fasta.aln_gene358	902.5	646
EOG091G0554	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG307.fasta.aln_gene358	926.0	649
EOG091G0554	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG307.fasta.aln_gene358	905.0	667
EOG091G0554	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG307.fasta.aln_gene358	970.9	654
EOG091G0554	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG307.fasta.aln_gene358	1014.1	657
EOG091G0554	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG307.fasta.aln_gene358	975.4	641
EOG091G0554	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG307.fasta.aln_gene358	904.4	632
EOG091G0554	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG307.fasta.aln_gene358	921.4	630
EOG091G0554	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG307.fasta.aln_gene358	965.0	645
EOG091G0554	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG307.fasta.aln_gene358	906.0	669
EOG091G0554	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG307.fasta.aln_gene358	896.5	653
EOG091G0554	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG307.fasta.aln_gene358	891.6	648
EOG091G0554	Duplicated	Ryan2013:genome.opisthokonta:Homo_sapiens:9606:gene171	887.1	602
EOG091G057L	Duplicated	Hejnol2009:Hejnol2009:Ciona_intestinalis:7719:Tribe3909_0	267.9	331
EOG091G057L	Duplicated	Hejnol2009:Hejnol2009:Daphnia_pulex:6669:Tribe3909_0	275.5	333
EOG091G057L	Duplicated	Hejnol2009:Hejnol2009:Drosophila_melanogaster:7227:Tribe3909_0	284.0	328
EOG091G057L	Duplicated	Hejnol2009:Hejnol2009:Gallus_gallus:9031:Tribe3909_0	292.5	332
EOG091G057L	Duplicated	Hejnol2009:Hejnol2009:Homo_sapiens:9606:Tribe3909_0	302.9	332
EOG091G057L	Duplicated	Hejnol2009:Hejnol2009:Trichoplax_adhaerens:10228:Tribe3909_0	275.7	330
EOG091G059G	Duplicated	Moroz2014:ED3a:Branchiostoma:7737:0809	580.6	411
EOG091G059G	Duplicated	Moroz2014:ED3a:Ciona:7718:0809	547.8	407
EOG091G059G	Duplicated	Moroz2014:ED3a:Daphnia:6668:0809	563.9	411
EOG091G059G	Duplicated	Moroz2014:ED3a:Drosophila:2081351:0809	558.7	411
EOG091G059G	Duplicated	Moroz2014:ED3a:Homo:9605:0809	591.4	410
EOG091G059G	Duplicated	Moroz2014:ED3a:Lottia:72691:0809	565.7	411
EOG091G059G	Duplicated	Moroz2014:ED3a:Strongylocentrotus:7664:0809	566.7	411
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Antipathes_caribbeana:934276:V2META13465-42-Calc_Hmm10-BMGE05	564.8	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META13465-42-Calc_Hmm10-BMGE05	547.3	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Atolla_vanhoeffeni:86043:V2META13465-42-Calc_Hmm10-BMGE05	561.3	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META13465-42-Calc_Hmm10-BMGE05	549.1	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META13465-42-Calc_Hmm10-BMGE05	613.9	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Capitella_teleta:283909:V2META13465-42-Calc_Hmm10-BMGE05	577.8	417
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Crassostrea_gigas:29159:V2META13465-42-Calc_Hmm10-BMGE05	601.8	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Daphnia_pulex:6669:V2META13465-42-Calc_Hmm10-BMGE05	594.8	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ephydatia_muelleri:6052:V2META13465-42-Calc_Hmm10-BMGE05	541.9	404
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META13465-42-Calc_Hmm10-BMGE05	554.7	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META13465-42-Calc_Hmm10-BMGE05	630.6	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ixodes_scapularis:6945:V2META13465-42-Calc_Hmm10-BMGE05	611.3	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META13465-42-Calc_Hmm10-BMGE05	566.1	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plumapathes_pennacea:1350358:V2META13465-42-Calc_Hmm10-BMGE05	572.3	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Porites_australiensis:51061:V2META13465-42-Calc_Hmm10-BMGE05	572.2	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META13465-42-Calc_Hmm10-BMGE05	570.1	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Stomolophus_meleagris:168796:V2META13465-42-Calc_Hmm10-BMGE05	564.5	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Strongylocentrotus_purpuratus:7668:V2META13465-42-Calc_Hmm10-BMGE05	549.7	430
EOG091G059G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Tribolium_castaneum:7070:V2META13465-42-Calc_Hmm10-BMGE05	619.8	430
EOG091G059G	Duplicated	Whelan2017:Metazoa_full:Hemithris_psittacea:na:Subset29_06	538.5	433
EOG091G059G	Duplicated	Whelan2017:Metazoa_full:Homo_sapiens:9606:Subset29_06	562.1	412
EOG091G05AA	Duplicated	Moroz2014:ED3a:Amphimedon:178513:0569	370.2	332
EOG091G05AA	Duplicated	Moroz2014:ED3a:Branchiostoma:7737:0569	420.0	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Caenorhabditis:6237:0569	391.6	356
EOG091G05AA	Duplicated	Moroz2014:ED3a:Capitella:51293:0569	412.7	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Ciona:7718:0569	412.1	356
EOG091G05AA	Duplicated	Moroz2014:ED3a:Clytia_hemisphaerica:252671:0569	366.3	320
EOG091G05AA	Duplicated	Moroz2014:ED3a:Daphnia:6668:0569	423.2	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Drosophila:2081351:0569	416.4	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Homo:9605:0569	427.4	356
EOG091G05AA	Duplicated	Moroz2014:ED3a:Hydra:6083:0569	396.7	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Ixodes:6944:0569	417.5	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Lottia:72691:0569	412.9	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Nematostella:45350:0569	407.3	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Pleurobrachia_pileus:140457:0569	375.6	357
EOG091G05AA	Duplicated	Moroz2014:ED3a:Saccoglossus:10222:0569	393.9	355
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Amphimedon_queenslandica:400682:gene169	699.0	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Branchiostoma_floridae:7739:gene169	773.8	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Capitella_teleta:283909:gene169	757.6	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Drosophila_melanogaster:7227:gene169	787.0	426
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Helobdella_robusta:6412:gene169	728.3	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Homo_sapiens:9606:gene169	798.4	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Lottia_gigantea:225164:gene169	774.1	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Nematostella_vectensis:45351:gene169	751.7	427
EOG091G05AH	Duplicated	Ryan2013:genome.opisthokonta:Trichoplax_adhaerens:10228:gene169	685.7	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Alatina_alata:1193083:V2META12798-42-Calc_Hmm10-BMGE05	684.2	412
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Amphimedon_queenslandica:400682:V2META12798-42-Calc_Hmm10-BMGE05	703.7	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Antipathes_caribbeana:934276:V2META12798-42-Calc_Hmm10-BMGE05	736.1	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META12798-42-Calc_Hmm10-BMGE05	723.5	425
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Atolla_vanhoeffeni:86043:V2META12798-42-Calc_Hmm10-BMGE05	723.1	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META12798-42-Calc_Hmm10-BMGE05	713.2	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META12798-42-Calc_Hmm10-BMGE05	768.6	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Calvadosia_campanulata:1843190:V2META12798-42-Calc_Hmm10-BMGE05	718.8	427
EOG091G05AH	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Capitella_teleta:283909:V2META12798-42-Calc_Hmm10-BMGE05	748.6	427
